bdb_cid,smiles,mw,alogp,tpsa,hbd,hba,rotb,rings,arom_rings,fsp3,formal_charge,heavy_atoms,globularity_proxy,scaffold
961,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,290.45,3.9591,37.3,1,2,0,4,0,0.9473684210526315,0,21,0.8095238095238095,O=C1CCC2C1CCC1C3CCCCC3CCC21
962,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,289.38,1.9309,49.769999999999996,1,4,4,3,1,0.5882352941176471,0,21,0.6666666666666666,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2
963,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],371.82,0.1003,40.8,0,4,2,5,3,0.25,0,26,0.8076923076923077,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2
964,CC(C)CCCCCCCC=CC(=O)O,212.33,4.0139,37.3,1,1,9,0,0,0.7692307692307693,0,15,0.0,
966,CN1CC(=O)N=C1N,113.12,-1.2269,58.69,1,3,0,1,0,0.5,0,8,0.625,O=C1CNC=N1
967,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2CC(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,516.68,2.9285,132.13,4,7,4,4,0,0.7666666666666667,0,37,0.4594594594594595,O=C1CCC2C(=CCC3C4CCCC4CC(=O)C23)C1
968,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,514.66,3.6194,132.13,4,7,4,4,0,0.7,0,37,0.4594594594594595,O=C1C=CC2C(=CCC3C4CCCC4CC(=O)C23)C1
969,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,234.34,2.58374,32.34,1,2,5,1,1,0.5,0,17,0.35294117647058826,c1ccccc1
971,CC(C)(CO)C(C(=O)NCCC(=O)O)O,219.24,-1.0433,106.86000000000001,4,4,6,0,0,0.7777777777777778,0,15,0.0,
972,C1=CC=C(C(=C1)O)O,110.11,1.0978,40.46,2,2,0,1,1,0.0,0,8,0.75,c1ccccc1
973,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,308.38,3.7878,40.620000000000005,0,2,5,3,2,0.2631578947368421,0,23,0.7391304347826086,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1
976,CC1=CC(C2C(C=C(C(CC1)O)C)OC(=O)C2=C)O,264.32,1.4924,66.76,2,4,0,2,0,0.5333333333333333,0,19,0.6842105263157895,C=C1C(=O)OC2C=CCCCC=CCC12
977,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,515.71,2.3681,144.16,5,6,7,4,0,0.9615384615384616,0,35,0.4857142857142857,C1CCC2C(C1)CCC1C3CCCC3CCC21
1161,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O,866.78,4.4439,331.14,15,18,5,9,6,0.2,0,63,0.7619047619047619,c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1
1180,[Cl-].[Cl-].[Ca+2],110.98,-6.3728,0.0,0,0,0,0,0,0.0,0,3,0.0,
1181,[Mg+2].[Cl-].[Cl-],95.21,-6.3728,0.0,0,0,0,0,0,0.0,0,3,0.0,
1187,CC1=CC2C(CCC(=C)C(CC1)OO)C(=C)C(=O)O2,264.32,3.0189,55.760000000000005,1,4,1,2,0,0.5333333333333333,0,19,0.6842105263157895,C=C1CCCC=CC2OC(=O)C(=C)C2CC1
1188,C=C1CCC2C(C3C1CC(C3=C)O)OC(=O)C2=C,246.31,1.9874,46.53,1,3,0,3,0,0.5333333333333333,0,18,0.7222222222222222,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
1189,CC1=CC(O)C2C(CC(C)=CCC1)OC(=O)C2(C)O,266.34,1.7164,66.76,2,4,0,2,0,0.6666666666666666,0,19,0.6842105263157895,O=C1CC2CC=CCCC=CCC2O1
1190,CC1C2CC(C(=CCCC(=CC2OC1=O)C)C)OC(=O)C,292.38,3.1723,52.6,0,4,1,2,0,0.6470588235294118,0,21,0.6190476190476191,O=C1CC2CCC=CCCC=CC2O1
1191,CC1C2CC(C(=C)C(CCC(=CC2OC1=O)C)OC(=O)C)OC(=O)C,350.41,2.7139,78.9,0,6,2,2,0,0.631578947368421,0,25,0.52,C=C1CCCC=CC2OC(=O)CC2CC1
1192,CC=C(C)C(=O)OC1CC(=CCC(C(=CC2C1C(=C)C(=O)O2)C)O)C,346.42,3.0095,72.83000000000001,1,5,2,2,0,0.5,0,25,0.52,C=C1C(=O)OC2C=CCCC=CCCC12
1193,CC1CCC2C(C3(C1(C=CC3=O)O)C)OC(=O)C2=C,262.31,1.3904,63.6,1,4,0,3,0,0.6,0,19,0.6842105263157895,C=C1C(=O)OC2C1CCCC1C=CC(=O)C12
1194,CC1=CCC(C2(C1C3C(CC2)C(=C)C(=O)O3)C)O,248.32,2.2114,46.53,1,3,0,3,0,0.6666666666666666,0,18,0.7222222222222222,C=C1C(=O)OC2C1CCC1CCC=CC12
1195,CC(=O)OCC1CC=C(C)C(OC(C)=O)CC2C(C=C1C)OC(=O)C2C,364.44,2.9615,78.9,0,6,3,2,0,0.65,0,26,0.5,O=C1CC2CCC=CCCC=CC2O1
1196,C=C1C(=O)OC2CC(C)=CCCC3(C)OC3C(OC(C)=O)C12,306.36,2.3036,65.13,0,5,1,3,0,0.6470588235294118,0,22,0.6363636363636364,C=C1C(=O)OC2CC=CCCC3OC3CC12
1198,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CCC(C)=CC(OC(C)=O)C12,348.4,2.634,78.9,0,6,2,2,0,0.5263157894736842,0,25,0.52,C=C1C(=O)OC2C=CCCCC=CCC12
1200,CC1C2CCC3(C(CCC(=C3C2OC1=O)C)O)C,250.34,2.4354,46.53,1,3,0,3,0,0.8,0,18,0.7222222222222222,O=C1CC2CCC3CCCC=C3C2O1
1201,CC(=O)CCCC1(CC2C(CC1=O)C(=C)C(=O)O2)C,264.32,2.2127,60.44,0,4,4,2,0,0.6666666666666666,0,19,0.47368421052631576,C=C1C(=O)OC2CCC(=O)CC12
1202,CC12CCC(OC1C3C(CCC(=O)C2)C(=C)C(=O)O3)O,280.32,1.3409,72.83000000000001,1,5,0,3,0,0.7333333333333333,0,20,0.75,C=C1C(=O)OC2C1CCC(=O)CC1CCCOC12
1203,CC(=O)OC1CC2C(C1=C)C3C(CCC2=C)C(=C)C(=O)O3,288.34,2.5582,52.60000000000001,0,4,1,3,0,0.5294117647058824,0,21,0.6190476190476191,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
1204,CC1CC2C3C(CCCC3(C1(CCC4=COC=C4)O)C)(C(=O)O2)C,332.44,3.7212,59.67,1,4,3,4,1,0.75,0,24,0.7083333333333334,O=C1OC2CCC(CCc3ccoc3)C3CCCC1C23
1205,CC1CC(C2(C(C13CC(OC3O)C4=COC=C4)CCC(=O)C25CO5)COC(=O)C)O,420.46,1.7441,118.73,2,8,3,5,1,0.7272727272727273,0,30,0.7,O=C1CCC2C(CCCC23COC(c2ccoc2)C3)C12CO2
1206,CC1CC(C2=C(CCCC2C13CC(OC3=O)C4=COC=C4)COC(=O)C)OC5C(C(C(C(O5)CO)O)O)O,536.57,1.1387,165.12,4,11,6,5,1,0.7037037037037037,0,38,0.6578947368421053,O=C1OC(c2ccoc2)CC12CCC(OC1CCCCO1)C1=CCCCC12
1207,CC1CC(C2(C(C13CC(OC3=O)C4=COC=C4)CC(CC25CO5)O)COC(=O)C)O,420.46,1.7441,118.73,2,8,3,5,1,0.7272727272727273,0,30,0.7,O=C1OC(c2ccoc2)CC12CCCC1C2CCCC12CO2
1208,C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)[O-],350.42,2.1051,52.599999999999994,0,3,0,7,1,0.5714285714285714,0,26,0.9230769230769231,O=C1CC2OCC=C3C[NH+]4CCC56c7ccccc7N1C5C2C3CC46
1224,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,216.19,2.5478,52.58,0,4,1,3,3,0.08333333333333333,0,16,0.8125,O=c1ccc2cc3ccoc3cc2o1
1226,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,246.22,2.5564,61.81,0,5,2,3,3,0.15384615384615385,0,18,0.7222222222222222,O=c1ccc2cc3ccoc3cc2o1
1227,COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,259.26,3.0068,53.72000000000001,0,5,3,3,3,0.21428571428571427,0,19,0.6842105263157895,c1ccc2nc3occc3cc2c1
1228,C1=CC=C2C(=C1)C(=CN2)CCO,161.2,1.7027,36.019999999999996,2,1,2,2,2,0.2,0,12,0.75,c1ccc2[nH]ccc2c1
1234,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,804.88,-2.9381,294.97999999999996,11,18,9,7,0,0.9210526315789473,0,56,0.6071428571428571,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1OCCCC1OC1CCCCO1)C3
1235,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,967.02,-5.1139,374.13000000000005,14,23,12,8,0,0.9318181818181818,0,67,0.5970149253731343,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C3
1236,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)O,804.88,-2.3724,294.97999999999996,11,17,10,7,0,0.9210526315789473,0,56,0.6071428571428571,C=C1CC23CCC4CCCCC4C2CCC1(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C3
1237,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O,951.02,-4.0863,353.90000000000003,13,22,11,8,0,0.9318181818181818,0,66,0.6060606060606061,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C3
1239,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)O,642.74,-0.1966,215.82999999999998,8,12,7,6,0,0.90625,0,45,0.6222222222222222,C=C1CC23CCC4CCCCC4C2CCC1(OC1OCCCC1OC1CCCCO1)C3
1240,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)CO)O)O)O)O)O,788.88,-1.9105,274.74999999999994,10,17,8,7,0,0.9210526315789473,0,55,0.6181818181818182,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1OCCCC1OC1CCCCO1)C3
1241,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)O)(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O,642.74,-0.7623,215.82999999999998,8,13,6,6,0,0.90625,0,45,0.6222222222222222,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1CCCCO1)C3
1247,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,940.68,1.6861,444.18000000000006,15,26,11,6,5,0.14634146341463414,0,67,0.5373134328358209,O=C(OCC1OC(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1
1249,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O,866.78,4.4439,331.14,15,18,5,9,6,0.2,0,63,0.7619047619047619,c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1
1250,COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,493.44,0.6936,189.82999999999998,7,11,6,4,3,0.34782608695652173,1,35,0.6285714285714286,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1
1253,C1CC(N(C1)C(=O)C(CC2=CNC3=CC=CC=C32)N)C(=O)O,301.35,1.1133,99.42,3,3,4,3,2,0.375,0,22,0.6363636363636364,O=C(CCc1c[nH]c2ccccc12)N1CCCC1
1254,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)O)N,576.66,3.5399,168.89,7,4,11,6,6,0.18181818181818182,0,43,0.627906976744186,O=C(CCc1c[nH]c2ccccc12)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1c[nH]c2ccccc12
1269,CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(=CC2=O)CO,276.29,0.2829,83.83,2,5,1,3,0,0.4666666666666667,0,20,0.65,C=C1C(=O)OC2C3C=CC(=O)C3=CCCC12
1284,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,248.37,1.8717,23.55,0,2,0,4,0,0.9333333333333333,0,18,0.9444444444444444,O=C1CCCC2C3CCCN4CCCC(CN12)C34
1285,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,340.28,-1.3227,149.82,5,9,3,3,2,0.4,0,24,0.6666666666666666,O=c1ccc2cc(OC3CCCCO3)ccc2o1
1286,C1=CC=C2C=C(C=CC2=C1)OC3C(C(C(C(O3)CO)O)O)O,306.31,0.0185,99.38000000000001,4,6,3,3,2,0.375,0,22,0.7272727272727273,c1ccc2cc(OC3CCCCO3)ccc2c1
1287,COC1C(C(C(C(O1)CO)O)O)O,194.18,-2.5673,99.38000000000001,4,6,2,1,0,1.0,0,13,0.46153846153846156,C1CCOCC1
1288,C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,256.25,-1.1347,99.38000000000001,4,6,3,2,1,0.5,0,18,0.6666666666666666,c1ccc(OC2CCCCO2)cc1
1289,C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,256.25,-1.1347,99.38000000000001,4,6,3,2,1,0.5,0,18,0.6666666666666666,c1ccc(OC2CCCCO2)cc1
1290,C1=CC=C(C(=C1)[N+](=O)[O-])OC2C(C(C(C(O2)CO)O)O)O,301.25,-1.2265,142.52,4,8,4,2,1,0.5,0,21,0.5714285714285714,c1ccc(OC2CCCCO2)cc1
1294,CC1=C2C(C3C(C(C1)OC(=O)CC4=CC=C(C=C4)O)C(=C)C(=O)O3)C(=CC2=O)CO,410.42,1.7821,110.13000000000001,2,7,4,4,1,0.34782608695652173,0,30,0.6333333333333333,C=C1C(=O)OC2C3C=CC(=O)C3=CCC(OC(=O)Cc3ccccc3)C12
1295,CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)CO)C)O,278.3,0.3628,83.83000000000001,2,5,1,3,0,0.6,0,20,0.65,O=C1CC2CCC=C3C(=O)C=CC3C2O1
1300,CN1C2=C(N(C1=O)C)N(C(=O)N(C2=O)C)C,224.22,-1.7256,70.93,0,7,0,2,2,0.4444444444444444,0,16,0.5625,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
1303,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,224.21,1.5072,75.99,2,4,4,1,1,0.18181818181818182,0,16,0.375,c1ccccc1
1317,C1=CC(=C(C=C1C=CC(=O)O)O)O,180.16,1.1956,77.76,3,3,2,1,1,0.0,0,13,0.46153846153846156,c1ccccc1
1318,[Cl-].[Cl-].[Mn+2],125.844,-5.3474,0.0,0,0,0,0,0,0.0,0,3,0.0,
1319,[O-]S(=O)(=O)[O-].[Fe+2],151.9076,-2.0134,80.25999999999999,0,0,0,0,0,0.0,0,6,0.0,
1327,CC12CC(=O)c3occc3C1CCC13CC(CC(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C12)[C@@](O)(CO)C3,508.558,-0.8684,170.04999999999998,6,10,4,6,1,0.8076923076923077,0,36,0.6944444444444444,O=C1CC2C(CCC34CCC(CC(O[C@@H]5CCCCO5)C23)C4)c2ccoc21
1328,C[C@@]12CC(=O)c3occc3[C@H]1CC[C@]13C[C@H](C=O)[C@H](C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]12)C3,490.5428,0.1909,146.66000000000003,4,9,4,6,1,0.7692307692307693,0,35,0.7142857142857143,O=C1CC2[C@H](CC[C@]34CC[C@H](C[C@H](O[C@H]5CCCCO5)[C@@H]23)C4)c2ccoc21
1329,C[C@@]12CC(=O)c3occc3[C@H]1CC[C@]13C=C(CO)[C@H](C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]12)C3,490.5428,-0.1047,149.82,5,9,4,6,1,0.7307692307692307,0,35,0.7142857142857143,O=C1CC2[C@H](CC[C@]34C=C[C@H](C[C@H](O[C@H]5CCCCO5)[C@@H]23)C4)c2ccoc21
1330,C[C@@]12CC(=O)c3occc3[C@H]1CC[C@@]13C[C@@H](C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]12)[C@H](C=O)C3,490.5428,0.1909,146.66,4,9,4,6,1,0.7692307692307693,0,35,0.7142857142857143,O=C1CC2[C@H](CC[C@]34CC[C@H](C[C@H](O[C@H]5CCCCO5)[C@@H]23)C4)c2ccoc21
1331,C[C@@]12CC(=O)c3occc3[C@H]1CC[C@@]13C[C@@H](C[C@H](O)[C@H]12)[C@@](O)(CO)C3,346.4174,0.8785,90.9,3,5,1,5,1,0.75,0,25,0.76,O=C1CC2[C@H](CC[C@]34CC[C@H](CC[C@@H]23)C4)c2ccoc21
1332,C[C@@]12CC(=O)c3occc3[C@H]1CC[C@@]13C[C@@H](C[C@H](O)[C@H]12)[C@@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,508.558,-0.8684,170.04999999999998,6,10,4,6,1,0.8076923076923077,0,36,0.6944444444444444,O=C1CC2[C@H](CC[C@]34CC(CO[C@H]5CCCCO5)[C@H](CC[C@@H]23)C4)c2ccoc21
1333,CC12CC(=O)C3=C(C1CCC45C2C(CC(C4)C(C5)(CO)O)OC6C(C(C(C(O6)CO)O)O)O)C=CO3,508.558,-0.8684,170.05,6,10,4,6,1,0.8076923076923077,0,36,0.6944444444444444,O=C1CC2C(CCC34CCC(CC(OC5CCCCO5)C23)C4)c2ccoc21
1338,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,483.7042,4.1418,103.7,2,3,8,4,0,0.9615384615384616,0,33,0.5151515151515151,C1CCC2C(C1)CCC1C3CCCC3CCC21
1340,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,180.2053,2.2026,25.78,0,2,0,3,3,0.0,0,14,1.0,c1cnc2c(c1)ccc1cccnc12
1344,CC1(C2CCC1(C(=O)C2)C)C,152.2334,1.9358,17.07,0,1,0,2,0,0.9,0,11,0.6363636363636364,O=C1CC2CCC1C2
1345,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl,390.9037,2.3404,65.56,2,3,2,5,2,0.5714285714285714,0,27,0.7777777777777778,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3
1347,C1=CC=NC(=C1)C2=CC=CC=N2,156.1839,1.9042,25.78,0,2,1,2,2,0.0,0,12,1.0,c1ccc(-c2ccccn2)nc1
1348,C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,180.2053,2.2026,25.78,0,2,0,3,3,0.0,0,14,1.0,c1cnc2c(c1)ccc1ncccc12
1349,C1=CC2=C(C=CC3=C2C=CC=N3)N=C1,180.2053,2.2026,25.78,0,2,0,3,3,0.0,0,14,1.0,c1cnc2ccc3ncccc3c2c1
1350,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C,208.2585,2.7678,25.78,0,2,0,3,3,0.14285714285714285,0,16,0.875,c1cnc2c(c1)ccc1cccnc12
1351,CC1=C2C=CC3=C(C=CN=C3C2=NC=C1)C,208.2585,3.175,25.78,0,2,0,3,3,0.14285714285714285,0,16,0.875,c1cnc2c(c1)ccc1cccnc12
1352,CC1=C(C2=C(C3=C1C=CC=N3)N=CC=C2)C,208.2585,3.175,25.78,0,2,0,3,3,0.14285714285714285,0,16,0.875,c1cnc2c(c1)ccc1cccnc12
1353,C1=CC2=C(C3=C(C=CC=N3)C(=O)C2=O)N=C1,210.1882,1.3642,59.92,0,4,0,3,2,0.0,0,16,0.875,O=C1C(=O)c2cccnc2-c2ncccc21
1354,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)N,195.22,1.456,51.8,1,2,0,3,3,0.0,0,15,0.9333333333333333,c1cnc2c(c1)ccc1cccnc12
1355,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)Br,259.1014,2.951,25.78,0,2,0,3,3,0.0,0,15,0.9333333333333333,c1cnc2c(c1)ccc1cccnc12
1356,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)Cl,214.6504,2.867,25.78,0,2,0,3,3,0.0,0,15,0.9333333333333333,c1cnc2c(c1)ccc1cccnc12
1357,CC1=CC2=C(C3=C1C=CC=N3)N=CC=C2,194.2319,2.6888,25.78,0,2,0,3,3,0.07692307692307693,0,15,0.9333333333333333,c1cnc2c(c1)ccc1cccnc12
1358,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)[N+](=O)[O-],225.2029,2.097,68.92,0,2,1,3,3,0.0,0,17,0.8235294117647058,c1cnc2c(c1)ccc1cccnc12
1359,C1=CC2=C(C3=C(C=CC=N3)C4=NC=CN=C24)N=C1,232.2401,1.6668,51.56,0,4,0,4,4,0.0,0,18,1.0,c1cnc2c(c1)c1nccnc1c1cccnc12
1360,COC1=C(C2=C(C3=C1C=CC=N3)N=CC=C2)OC,240.2573,2.1698,44.24000000000001,0,4,2,3,3,0.14285714285714285,0,18,0.7777777777777778,c1cnc2c(c1)ccc1cccnc12
1361,CCC1=C2C=CC=NC2=C3C(=C1CC)C=CC=N3,236.3116,4.0874,25.78,0,2,2,3,3,0.25,0,18,0.7777777777777778,c1cnc2c(c1)ccc1cccnc12
1362,C=C(C)c1c(C(=C)C)c2cccnc2c2ncccc12,260.333,4.1988,25.78,0,2,2,3,3,0.1111111111111111,0,20,0.7,c1cnc2c(c1)ccc1cccnc12
1363,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,208.2121,2.8084,34.14,0,2,0,3,2,0.0,0,16,0.875,O=C1C(=O)c2ccccc2-c2ccccc21
1364,CC1=CC(=NC=C1)C2=NC=CC(=C2)C,184.2371,2.8766,25.78,0,2,1,2,2,0.16666666666666666,0,14,0.8571428571428571,c1ccc(-c2ccccn2)nc1
1384,CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CCC(=O)N)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC3=CC=CC=C3)N,979.1723,0.6905,347.56999999999994,8,9,36,3,2,0.5714285714285714,0,70,0.24285714285714285,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1ccccc1
1416,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C2CCCN2C(=O)CNC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)NC(=O)C5CCCN5C(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)N,1253.4475,-0.7424,419.9499999999999,10,13,41,6,3,0.5645161290322581,0,90,0.35555555555555557,O=C(CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1cnc[nH]1
1425,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)O)NC(=O)C2CCCN2C(=O)CNC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)NC(=O)C5CCCN5C(=O)C(CC6=CC=C(C=C6)O)N,1128.2361,-3.2493,411.0799999999999,10,13,36,6,3,0.5185185185185185,0,81,0.3950617283950617,O=C(CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1cnc[nH]1
1556,CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,278.3468,1.6918,92.42,1,1,8,1,1,0.4666666666666667,0,20,0.3,c1ccccc1
1557,CCC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N,278.3468,1.6918,92.42,1,1,8,1,1,0.4666666666666667,0,20,0.3,c1ccccc1
1601,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)CN,301.3819,0.3599,121.52,2,2,11,0,0,0.7857142857142857,0,21,0.0,
1611,CC=C1C(C(=COC1O)C(=O)OC)CC(=O)OCCC2=CC=C(C=C2)O,362.3738,1.9437,102.29000000000002,2,7,8,2,1,0.3684210526315789,0,26,0.46153846153846156,C=C1COC=CC1CC(=O)OCCc1ccccc1
1612,CC1C(C(C(=CO1)C(=O)OC)CC(=O)OCCC2=CC(=C(C=C2)O)O)C=O,378.3732,1.1422,119.36000000000001,2,8,9,2,1,0.42105263157894735,0,27,0.4444444444444444,O=C(CC1C=COCC1)OCCc1ccccc1
1613,C/C=C(/C=O)[C@@H](CC(=O)O)CC(=O)OCCc1ccc(O)cc1,320.3371,2.2661,100.9,1,4,10,1,1,0.35294117647058826,0,23,0.2608695652173913,c1ccccc1
1614,C/C=C(/C=O)[C@H](CC(=O)OCCc1ccc(O)c(O)c1)/C(=C/O)C(=O)OC,378.3732,1.8498,130.36,3,8,11,1,1,0.3157894736842105,0,27,0.2222222222222222,c1ccccc1
1615,COC(=O)C1=COC(C)[C@@H](C=O)[C@@H]1CC(=O)O,242.2253,-0.4787,89.9,0,4,5,1,0,0.5454545454545454,0,17,0.35294117647058826,C1=COCCC1
